snapshot_date,product_id,warehouse_id,stock_on_hand,safety_stock_level,reorder_point,annual_holding_rate
2025-06-16,SKU-1004,WH-01,104,30,64,0.2
2025-06-16,SKU-1005,WH-01,84,30,65,0.2
2025-06-16,SKU-1006,WH-01,14,30,70,0.2
2025-06-16,SKU-1007,WH-01,510,120,264,0.2
2025-06-16,SKU-1008,WH-01,0,50,94,0.2
2025-06-16,SKU-1009,WH-01,82,30,63,0.2
2025-06-16,SKU-1010,WH-01,151,30,63,0.2
2025-06-16,SKU-1011,WH-01,120,30,60,0.2
2025-06-16,SKU-1012,WH-01,265,120,245,0.2
2025-06-16,SKU-1013,WH-01,163,50,114,0.2
2025-06-16,SKU-1014,WH-01,132,30,59,0.2
2025-06-16,SKU-1015,WH-01,239,50,110,0.2
2025-06-16,SKU-1016,WH-01,188,50,108,0.2
2025-06-16,SKU-1017,WH-01,129,50,104,0.2
2025-06-16,SKU-1018,WH-01,177,80,173,0.2
2025-06-16,SKU-1019,WH-01,329,120,218,0.2
2025-06-16,SKU-1020,WH-01,373,80,160,0.2
2025-06-16,SKU-1021,WH-01,219,50,111,0.2
2025-06-16,SKU-1022,WH-01,121,30,62,0.2
2025-06-16,SKU-1023,WH-01,282,120,246,0.2
2025-06-16,SKU-1024,WH-01,342,80,183,0.2
2025-06-16,SKU-1025,WH-01,163,50,109,0.2
2025-06-16,SKU-1026,WH-01,205,80,146,0.2
2025-06-16,SKU-1027,WH-01,29,50,113,0.2
2025-06-16,SKU-1028,WH-01,79,80,152,0.2
2025-06-16,SKU-1029,WH-01,370,80,191,0.2
2025-06-16,SKU-1030,WH-01,589,120,279,0.2
2025-06-16,SKU-1031,WH-01,161,30,68,0.2
2025-06-16,SKU-1032,WH-01,576,120,259,0.2
2025-06-16,SKU-1033,WH-01,614,120,273,0.2
2025-06-16,SKU-1034,WH-01,150,30,66,0.2
2025-06-16,SKU-1035,WH-01,455,120,281,0.2
2025-06-16,SKU-1036,WH-01,275,80,177,0.2
2025-06-16,SKU-1037,WH-01,141,30,64,0.2
2025-06-16,SKU-1038,WH-01,215,80,166,0.2
2025-06-16,SKU-1039,WH-01,317,80,157,0.2
2025-06-16,SKU-1040,WH-01,6,80,176,0.2
2025-06-16,SKU-1041,WH-01,34,80,176,0.2
2025-06-16,SKU-1042,WH-01,340,80,181,0.2
2025-06-16,SKU-1043,WH-01,92,30,62,0.2
2025-06-16,SKU-1044,WH-01,140,30,70,0.2
2025-06-16,SKU-1045,WH-01,571,120,241,0.2
2025-06-16,SKU-1046,WH-01,129,30,63,0.2
2025-06-16,SKU-1047,WH-01,0,80,173,0.2
2025-06-16,SKU-1048,WH-01,81,120,261,0.2
2025-06-16,SKU-1049,WH-01,139,30,66,0.2
2025-06-16,SKU-1050,WH-01,400,80,180,0.2
2025-06-16,SKU-1051,WH-01,0,30,57,0.2
2025-06-16,SKU-1052,WH-01,182,50,93,0.2
2025-06-16,SKU-1053,WH-01,396,120,220,0.2
2025-06-16,SKU-1054,WH-01,508,120,275,0.2
2025-06-16,SKU-1055,WH-01,110,50,95,0.2
2025-06-16,SKU-1056,WH-01,464,120,217,0.2
2025-06-16,SKU-1057,WH-01,360,80,183,0.2
2025-06-16,SKU-1058,WH-01,363,120,224,0.2
2025-06-16,SKU-1059,WH-01,211,50,100,0.2
2025-06-16,SKU-1000,WH-02,108,30,68,0.2
2025-06-16,SKU-1001,WH-02,292,80,178,0.2
2025-06-16,SKU-1002,WH-02,0,120,236,0.2
2025-06-16,SKU-1003,WH-02,96,30,71,0.2
2025-06-16,SKU-1004,WH-02,42,50,107,0.2
2025-06-16,SKU-1005,WH-02,81,30,64,0.2
2025-06-16,SKU-1006,WH-02,278,120,263,0.2
2025-06-16,SKU-1007,WH-02,0,80,189,0.2
2025-06-16,SKU-1008,WH-02,380,120,287,0.2
2025-06-16,SKU-1009,WH-02,604,120,278,0.2
2025-06-16,SKU-1010,WH-02,554,120,250,0.2
2025-06-16,SKU-1011,WH-02,422,80,174,0.2
2025-06-16,SKU-1012,WH-02,227,50,117,0.2
2025-06-16,SKU-1013,WH-02,286,80,152,0.2
2025-06-16,SKU-1014,WH-02,146,30,61,0.2
2025-06-16,SKU-1015,WH-02,135,30,57,0.2
2025-06-16,SKU-1016,WH-02,208,80,179,0.2
2025-06-16,SKU-1017,WH-02,520,120,257,0.2
2025-06-16,SKU-1018,WH-02,382,80,188,0.2
2025-06-16,SKU-1019,WH-02,149,30,62,0.2
2025-06-16,SKU-1020,WH-02,98,120,284,0.2
2025-06-16,SKU-1021,WH-02,252,120,231,0.2
2025-06-16,SKU-1022,WH-02,7,30,68,0.2
2025-06-16,SKU-1023,WH-02,94,30,65,0.2
2025-06-16,SKU-1024,WH-02,192,50,106,0.2
2025-06-16,SKU-1025,WH-02,147,30,62,0.2
2025-06-16,SKU-1026,WH-02,285,80,157,0.2
2025-06-16,SKU-1027,WH-02,343,80,150,0.2
2025-06-16,SKU-1028,WH-02,0,50,97,0.2
2025-06-16,SKU-1029,WH-02,261,120,224,0.2
2025-06-16,SKU-1030,WH-02,0,50,110,0.2
2025-06-16,SKU-1031,WH-02,89,30,54,0.2
2025-06-16,SKU-1032,WH-02,227,50,117,0.2
2025-06-16,SKU-1033,WH-02,95,50,92,0.2
2025-06-16,SKU-1034,WH-02,8,50,96,0.2
2025-06-16,SKU-1035,WH-02,294,120,237,0.2
2025-06-16,SKU-1036,WH-02,136,30,56,0.2
2025-06-16,SKU-1037,WH-02,451,120,218,0.2
2025-06-16,SKU-1038,WH-02,101,30,54,0.2
2025-06-16,SKU-1039,WH-02,108,30,57,0.2
2025-06-16,SKU-1040,WH-02,9,30,60,0.2
2025-06-16,SKU-1041,WH-02,144,30,69,0.2
2025-06-16,SKU-1042,WH-02,23,50,119,0.2
2025-06-16,SKU-1043,WH-02,262,80,180,0.2
2025-06-16,SKU-1044,WH-02,232,80,174,0.2
2025-06-16,SKU-1045,WH-02,472,120,234,0.2
2025-06-16,SKU-1046,WH-02,151,30,69,0.2
2025-06-16,SKU-1047,WH-02,251,50,112,0.2
2025-06-16,SKU-1048,WH-02,230,80,169,0.2
2025-06-16,SKU-1049,WH-02,42,50,116,0.2
2025-06-16,SKU-1050,WH-02,288,120,257,0.2
2025-06-16,SKU-1051,WH-02,509,120,282,0.2
2025-06-16,SKU-1052,WH-02,120,50,95,0.2
2025-06-16,SKU-1053,WH-02,533,120,219,0.2
2025-06-16,SKU-1054,WH-02,100,50,94,0.2
2025-06-16,SKU-1055,WH-02,29,50,115,0.2
2025-06-16,SKU-1056,WH-02,171,50,102,0.2
2025-06-16,SKU-1057,WH-02,143,50,114,0.2
2025-06-16,SKU-1058,WH-02,581,120,263,0.2
2025-06-16,SKU-1059,WH-02,71,120,217,0.2
2025-06-16,SKU-1000,WH-03,170,80,161,0.2
2025-06-16,SKU-1001,WH-03,14,30,69,0.2
2025-06-16,SKU-1002,WH-03,129,30,69,0.2
2025-06-16,SKU-1003,WH-03,365,80,175,0.2
2025-06-16,SKU-1004,WH-03,73,80,177,0.2
2025-06-16,SKU-1005,WH-03,1,80,169,0.2
2025-06-16,SKU-1006,WH-03,101,30,64,0.2
2025-06-16,SKU-1007,WH-03,275,80,168,0.2
2025-06-16,SKU-1008,WH-03,247,80,163,0.2
2025-06-16,SKU-1009,WH-03,137,30,69,0.2
2025-06-16,SKU-1010,WH-03,368,80,183,0.2
2025-06-16,SKU-1011,WH-03,475,120,237,0.2
2025-06-16,SKU-1012,WH-03,315,80,153,0.2
2025-06-16,SKU-1013,WH-03,257,50,118,0.2
2025-06-16,SKU-1014,WH-03,124,30,62,0.2
2025-06-16,SKU-1015,WH-03,503,120,286,0.2
2025-06-16,SKU-1016,WH-03,164,50,113,0.2
2025-06-16,SKU-1017,WH-03,153,30,64,0.2
2025-06-16,SKU-1018,WH-03,92,30,71,0.2
2025-06-16,SKU-1019,WH-03,337,80,157,0.2
2025-06-16,SKU-1020,WH-03,117,50,105,0.2
2025-06-16,SKU-1021,WH-03,269,80,154,0.2
2025-06-16,SKU-1022,WH-03,519,120,263,0.2
2025-06-16,SKU-1023,WH-03,100,30,68,0.2
2025-06-16,SKU-1024,WH-03,302,120,222,0.2
2025-06-16,SKU-1025,WH-03,29,120,236,0.2
2025-06-16,SKU-1026,WH-03,85,30,63,0.2
2025-06-16,SKU-1027,WH-03,302,120,219,0.2
2025-06-16,SKU-1028,WH-03,281,120,259,0.2
2025-06-16,SKU-1029,WH-03,0,50,119,0.2
2025-06-16,SKU-1030,WH-03,128,50,111,0.2
2025-06-16,SKU-1031,WH-03,3,30,70,0.2
2025-06-16,SKU-1032,WH-03,145,30,67,0.2
2025-06-16,SKU-1033,WH-03,322,80,160,0.2
2025-06-16,SKU-1034,WH-03,149,30,71,0.2
2025-06-16,SKU-1035,WH-03,0,120,273,0.2
2025-06-16,SKU-1036,WH-03,418,120,245,0.2
2025-06-16,SKU-1037,WH-03,221,80,162,0.2
2025-06-16,SKU-1038,WH-03,492,120,242,0.2
2025-06-16,SKU-1039,WH-03,0,80,166,0.2
2025-06-16,SKU-1040,WH-03,16,50,96,0.2
2025-06-16,SKU-1041,WH-03,169,80,158,0.2
2025-06-16,SKU-1042,WH-03,608,120,263,0.2
2025-06-16,SKU-1043,WH-03,325,120,225,0.2
2025-06-16,SKU-1044,WH-03,575,120,245,0.2
2025-06-16,SKU-1045,WH-03,274,80,146,0.2
2025-06-16,SKU-1046,WH-03,508,120,268,0.2
2025-06-16,SKU-1047,WH-03,0,120,245,0.2
2025-06-16,SKU-1048,WH-03,105,30,71,0.2
2025-06-16,SKU-1049,WH-03,479,120,267,0.2
2025-06-16,SKU-1050,WH-03,0,80,151,0.2
2025-06-16,SKU-1051,WH-03,128,50,98,0.2
2025-06-16,SKU-1052,WH-03,218,50,96,0.2
2025-06-16,SKU-1053,WH-03,22,30,56,0.2
2025-06-16,SKU-1054,WH-03,277,80,158,0.2
2025-06-16,SKU-1055,WH-03,205,80,155,0.2
2025-06-16,SKU-1056,WH-03,224,80,156,0.2
2025-06-16,SKU-1057,WH-03,227,50,93,0.2
2025-06-16,SKU-1058,WH-03,146,30,66,0.2
2025-06-16,SKU-1059,WH-03,269,120,259,0.2
2025-06-16,SKU-1000,WH-04,427,120,235,0.2
2025-06-16,SKU-1001,WH-04,351,120,224,0.2
2025-06-16,SKU-1002,WH-04,108,30,57,0.2
2025-06-16,SKU-1003,WH-04,222,80,177,0.2
2025-06-16,SKU-1004,WH-04,551,120,273,0.2
2025-06-16,SKU-1005,WH-04,158,80,145,0.2
2025-06-16,SKU-1006,WH-04,514,120,280,0.2
2025-06-16,SKU-1007,WH-04,98,30,67,0.2
2025-06-16,SKU-1008,WH-04,136,50,101,0.2
2025-06-16,SKU-1009,WH-04,301,120,284,0.2
2025-06-16,SKU-1010,WH-04,99,30,68,0.2
2025-06-16,SKU-1011,WH-04,102,30,69,0.2
2025-06-16,SKU-1012,WH-04,207,50,109,0.2
2025-06-16,SKU-1013,WH-04,174,80,171,0.2
2025-06-16,SKU-1014,WH-04,158,50,92,0.2
2025-06-16,SKU-1015,WH-04,220,50,101,0.2
2025-06-16,SKU-1016,WH-04,195,50,117,0.2
2025-06-16,SKU-1017,WH-04,90,30,57,0.2
2025-06-16,SKU-1018,WH-04,72,30,66,0.2
2025-06-16,SKU-1019,WH-04,9,30,61,0.2
2025-06-16,SKU-1020,WH-04,182,80,151,0.2
2025-06-16,SKU-1021,WH-04,394,80,160,0.2
2025-06-16,SKU-1022,WH-04,67,30,65,0.2
2025-06-16,SKU-1023,WH-04,135,30,58,0.2
2025-06-16,SKU-1024,WH-04,434,80,186,0.2
2025-06-16,SKU-1025,WH-04,287,80,158,0.2
2025-06-16,SKU-1026,WH-04,22,30,62,0.2
2025-06-16,SKU-1027,WH-04,364,80,167,0.2
2025-06-16,SKU-1028,WH-04,352,120,256,0.2
2025-06-16,SKU-1029,WH-04,439,120,283,0.2
2025-06-16,SKU-1030,WH-04,417,80,176,0.2
2025-06-16,SKU-1031,WH-04,151,50,93,0.2
2025-06-16,SKU-1032,WH-04,94,30,56,0.2
2025-06-16,SKU-1033,WH-04,158,50,92,0.2
2025-06-16,SKU-1034,WH-04,566,120,278,0.2
2025-06-16,SKU-1035,WH-04,102,50,96,0.2
2025-06-16,SKU-1036,WH-04,164,50,93,0.2
2025-06-16,SKU-1037,WH-04,239,80,144,0.2
2025-06-16,SKU-1038,WH-04,659,120,279,0.2
2025-06-16,SKU-1039,WH-04,366,80,148,0.2
2025-06-16,SKU-1040,WH-04,137,50,113,0.2
2025-06-16,SKU-1041,WH-04,352,80,166,0.2
2025-06-16,SKU-1042,WH-04,172,80,157,0.2
2025-06-16,SKU-1043,WH-04,341,80,178,0.2
2025-06-16,SKU-1044,WH-04,187,80,165,0.2
2025-06-16,SKU-1045,WH-04,131,30,63,0.2
2025-06-16,SKU-1046,WH-04,74,80,186,0.2
2025-06-16,SKU-1047,WH-04,119,30,61,0.2
2025-06-16,SKU-1048,WH-04,93,30,57,0.2
2025-06-16,SKU-1049,WH-04,441,120,216,0.2
2025-06-16,SKU-1050,WH-04,84,30,57,0.2
2025-06-16,SKU-1051,WH-04,311,120,223,0.2
2025-06-16,SKU-1052,WH-04,301,80,150,0.2
2025-06-16,SKU-1053,WH-04,269,120,222,0.2
2025-06-16,SKU-1054,WH-04,386,120,245,0.2
2025-06-16,SKU-1055,WH-04,317,120,225,0.2
2025-06-16,SKU-1056,WH-04,88,30,61,0.2
2025-06-16,SKU-1057,WH-04,210,50,101,0.2
2025-06-16,SKU-1058,WH-04,312,80,144,0.2
2025-06-16,SKU-1059,WH-04,216,50,114,0.2
2025-06-23,SKU-1000,WH-01,315,80,148,0.2
2025-06-23,SKU-1001,WH-01,359,120,260,0.2
2025-06-23,SKU-1002,WH-01,458,120,283,0.2
2025-06-23,SKU-1003,WH-01,167,50,97,0.2
2025-06-23,SKU-1004,WH-01,73,80,184,0.2
2025-06-23,SKU-1005,WH-01,159,50,95,0.2
2025-06-23,SKU-1006,WH-01,22,50,113,0.2
2025-06-23,SKU-1007,WH-01,175,50,110,0.2
2025-06-23,SKU-1008,WH-01,0,80,183,0.2
2025-06-23,SKU-1009,WH-01,151,50,114,0.2
2025-06-23,SKU-1010,WH-01,157,50,105,0.2
2025-06-23,SKU-1011,WH-01,213,80,144,0.2
2025-06-23,SKU-1012,WH-01,319,120,286,0.2
2025-06-23,SKU-1013,WH-01,93,30,61,0.2
2025-06-23,SKU-1014,WH-01,86,30,61,0.2
2025-06-23,SKU-1015,WH-01,294,80,171,0.2
2025-06-23,SKU-1016,WH-01,243,120,217,0.2
2025-06-23,SKU-1017,WH-01,200,50,98,0.2
2025-06-23,SKU-1018,WH-01,395,80,166,0.2
2025-06-23,SKU-1019,WH-01,40,50,108,0.2
2025-06-23,SKU-1020,WH-01,133,50,106,0.2
2025-06-23,SKU-1021,WH-01,339,120,228,0.2
2025-06-23,SKU-1022,WH-01,193,50,107,0.2
2025-06-23,SKU-1023,WH-01,314,80,162,0.2
2025-06-23,SKU-1024,WH-01,175,80,159,0.2
2025-06-23,SKU-1025,WH-01,128,30,60,0.2
2025-06-23,SKU-1026,WH-01,35,80,189,0.2
2025-06-23,SKU-1027,WH-01,259,120,223,0.2
2025-06-23,SKU-1028,WH-01,377,80,159,0.2
2025-06-23,SKU-1029,WH-01,118,30,59,0.2
2025-06-23,SKU-1030,WH-01,100,50,98,0.2
2025-06-23,SKU-1031,WH-01,135,30,64,0.2
2025-06-23,SKU-1032,WH-01,287,50,115,0.2
2025-06-23,SKU-1033,WH-01,115,50,94,0.2
2025-06-23,SKU-1034,WH-01,357,120,284,0.2
2025-06-23,SKU-1035,WH-01,81,30,56,0.2
2025-06-23,SKU-1036,WH-01,113,50,103,0.2
2025-06-23,SKU-1037,WH-01,155,80,144,0.2
2025-06-23,SKU-1038,WH-01,0,120,279,0.2
2025-06-23,SKU-1039,WH-01,212,80,189,0.2
2025-06-23,SKU-1040,WH-01,271,120,221,0.2
2025-06-23,SKU-1041,WH-01,175,50,106,0.2
2025-06-23,SKU-1042,WH-01,169,50,93,0.2
2025-06-23,SKU-1043,WH-01,0,80,176,0.2
2025-06-23,SKU-1044,WH-01,0,120,247,0.2
2025-06-23,SKU-1045,WH-01,132,30,61,0.2
2025-06-23,SKU-1046,WH-01,172,50,102,0.2
2025-06-23,SKU-1047,WH-01,350,80,146,0.2
2025-06-23,SKU-1048,WH-01,74,80,165,0.2
2025-06-23,SKU-1049,WH-01,127,50,94,0.2
2025-06-23,SKU-1050,WH-01,152,30,71,0.2
2025-06-23,SKU-1051,WH-01,91,30,57,0.2
2025-06-23,SKU-1052,WH-01,70,30,69,0.2
2025-06-23,SKU-1053,WH-01,472,120,234,0.2
2025-06-23,SKU-1054,WH-01,152,50,118,0.2
2025-06-23,SKU-1055,WH-01,218,80,187,0.2
2025-06-23,SKU-1056,WH-01,32,120,256,0.2
2025-06-23,SKU-1057,WH-01,314,80,161,0.2
2025-06-23,SKU-1058,WH-01,266,80,144,0.2
2025-06-23,SKU-1059,WH-01,434,120,278,0.2
2025-06-23,SKU-1000,WH-02,126,30,58,0.2
2025-06-23,SKU-1001,WH-02,272,50,115,0.2
2025-06-23,SKU-1002,WH-02,334,80,189,0.2
2025-06-23,SKU-1003,WH-02,123,30,63,0.2
2025-06-23,SKU-1004,WH-02,26,50,112,0.2
2025-06-23,SKU-1005,WH-02,582,120,286,0.2
2025-06-23,SKU-1006,WH-02,101,30,65,0.2
2025-06-23,SKU-1007,WH-02,674,120,274,0.2
2025-06-23,SKU-1008,WH-02,223,80,164,0.2
2025-06-23,SKU-1009,WH-02,345,80,144,0.2
2025-06-23,SKU-1010,WH-02,133,30,61,0.2
2025-06-23,SKU-1011,WH-02,194,80,165,0.2
2025-06-23,SKU-1012,WH-02,149,30,68,0.2
2025-06-23,SKU-1013,WH-02,209,50,91,0.2
2025-06-23,SKU-1014,WH-02,206,50,103,0.2
2025-06-23,SKU-1015,WH-02,9,30,57,0.2
2025-06-23,SKU-1016,WH-02,321,120,230,0.2
2025-06-23,SKU-1017,WH-02,233,80,163,0.2
2025-06-23,SKU-1018,WH-02,240,50,101,0.2
2025-06-23,SKU-1019,WH-02,154,30,71,0.2
2025-06-23,SKU-1020,WH-02,220,50,108,0.2
2025-06-23,SKU-1021,WH-02,502,120,286,0.2
2025-06-23,SKU-1022,WH-02,112,30,66,0.2
2025-06-23,SKU-1023,WH-02,136,30,66,0.2
2025-06-23,SKU-1024,WH-02,389,120,272,0.2
2025-06-23,SKU-1025,WH-02,89,30,71,0.2
2025-06-23,SKU-1026,WH-02,68,30,63,0.2
2025-06-23,SKU-1027,WH-02,281,80,172,0.2
2025-06-23,SKU-1028,WH-02,142,30,59,0.2
2025-06-23,SKU-1029,WH-02,230,50,101,0.2
2025-06-23,SKU-1030,WH-02,140,30,70,0.2
2025-06-23,SKU-1031,WH-02,98,30,59,0.2
2025-06-23,SKU-1032,WH-02,112,30,56,0.2
2025-06-23,SKU-1033,WH-02,356,120,268,0.2
2025-06-23,SKU-1034,WH-02,43,80,179,0.2
2025-06-23,SKU-1035,WH-02,45,80,190,0.2
2025-06-23,SKU-1036,WH-02,0,120,283,0.2
2025-06-23,SKU-1037,WH-02,130,50,104,0.2
2025-06-23,SKU-1038,WH-02,316,80,191,0.2
2025-06-23,SKU-1039,WH-02,139,30,57,0.2
2025-06-23,SKU-1040,WH-02,173,80,162,0.2
2025-06-23,SKU-1041,WH-02,271,80,159,0.2
2025-06-23,SKU-1042,WH-02,195,80,177,0.2
2025-06-23,SKU-1043,WH-02,81,30,57,0.2
2025-06-23,SKU-1044,WH-02,139,50,110,0.2
2025-06-23,SKU-1045,WH-02,320,80,178,0.2
2025-06-23,SKU-1046,WH-02,431,80,186,0.2
2025-06-23,SKU-1047,WH-02,168,80,164,0.2
2025-06-23,SKU-1048,WH-02,20,50,119,0.2
2025-06-23,SKU-1049,WH-02,639,120,259,0.2
2025-06-23,SKU-1050,WH-02,263,80,154,0.2
2025-06-23,SKU-1051,WH-02,63,30,54,0.2
2025-06-23,SKU-1052,WH-02,163,50,94,0.2
2025-06-23,SKU-1053,WH-02,198,50,111,0.2
2025-06-23,SKU-1054,WH-02,83,30,65,0.2
2025-06-23,SKU-1055,WH-02,354,80,177,0.2
2025-06-23,SKU-1056,WH-02,74,120,256,0.2
2025-06-23,SKU-1057,WH-02,158,50,98,0.2
2025-06-23,SKU-1058,WH-02,157,50,103,0.2
2025-06-23,SKU-1059,WH-02,157,30,64,0.2
2025-06-23,SKU-1000,WH-03,427,80,185,0.2
2025-06-23,SKU-1001,WH-03,185,50,99,0.2
2025-06-23,SKU-1002,WH-03,127,50,102,0.2
2025-06-23,SKU-1003,WH-03,227,80,178,0.2
2025-06-23,SKU-1004,WH-03,231,80,154,0.2
2025-06-23,SKU-1005,WH-03,526,120,234,0.2
2025-06-23,SKU-1006,WH-03,252,50,101,0.2
2025-06-23,SKU-1007,WH-03,112,30,61,0.2
2025-06-23,SKU-1008,WH-03,234,50,112,0.2
2025-06-23,SKU-1009,WH-03,429,120,262,0.2
2025-06-23,SKU-1010,WH-03,0,120,225,0.2
2025-06-23,SKU-1011,WH-03,184,50,91,0.2
2025-06-23,SKU-1012,WH-03,105,50,99,0.2
2025-06-23,SKU-1013,WH-03,110,120,286,0.2
2025-06-23,SKU-1014,WH-03,39,50,106,0.2
2025-06-23,SKU-1015,WH-03,287,120,228,0.2
2025-06-23,SKU-1016,WH-03,5,30,71,0.2
2025-06-23,SKU-1017,WH-03,0,50,111,0.2
2025-06-23,SKU-1018,WH-03,509,120,246,0.2
2025-06-23,SKU-1019,WH-03,66,80,177,0.2
2025-06-23,SKU-1020,WH-03,15,30,59,0.2
2025-06-23,SKU-1021,WH-03,392,120,259,0.2
2025-06-23,SKU-1022,WH-03,675,120,273,0.2
2025-06-23,SKU-1023,WH-03,69,30,58,0.2
2025-06-23,SKU-1024,WH-03,478,120,266,0.2
2025-06-23,SKU-1025,WH-03,170,50,100,0.2
2025-06-23,SKU-1026,WH-03,58,80,187,0.2
2025-06-23,SKU-1027,WH-03,551,120,262,0.2
2025-06-23,SKU-1028,WH-03,368,120,282,0.2
2025-06-23,SKU-1029,WH-03,191,50,92,0.2
2025-06-23,SKU-1030,WH-03,47,80,147,0.2
2025-06-23,SKU-1031,WH-03,164,50,93,0.2
2025-06-23,SKU-1032,WH-03,117,30,54,0.2
2025-06-23,SKU-1033,WH-03,124,30,56,0.2
2025-06-23,SKU-1034,WH-03,144,50,93,0.2
2025-06-23,SKU-1035,WH-03,213,50,112,0.2
2025-06-23,SKU-1036,WH-03,0,50,115,0.2
2025-06-23,SKU-1037,WH-03,340,120,237,0.2
2025-06-23,SKU-1038,WH-03,0,50,117,0.2
2025-06-23,SKU-1039,WH-03,128,50,114,0.2
2025-06-23,SKU-1040,WH-03,215,50,95,0.2
2025-06-23,SKU-1041,WH-03,184,50,103,0.2
2025-06-23,SKU-1042,WH-03,0,80,147,0.2
2025-06-23,SKU-1043,WH-03,63,30,58,0.2
2025-06-23,SKU-1044,WH-03,248,80,180,0.2
2025-06-23,SKU-1045,WH-03,66,30,64,0.2
2025-06-23,SKU-1046,WH-03,399,120,246,0.2
2025-06-23,SKU-1047,WH-03,61,30,60,0.2
2025-06-23,SKU-1048,WH-03,0,50,107,0.2
2025-06-23,SKU-1049,WH-03,187,50,95,0.2
2025-06-23,SKU-1050,WH-03,74,30,62,0.2
2025-06-23,SKU-1051,WH-03,102,30,58,0.2
2025-06-23,SKU-1052,WH-03,90,30,63,0.2
2025-06-23,SKU-1053,WH-03,137,30,58,0.2
2025-06-23,SKU-1054,WH-03,149,50,116,0.2
2025-06-23,SKU-1055,WH-03,279,50,117,0.2
2025-06-23,SKU-1056,WH-03,132,30,66,0.2
2025-06-23,SKU-1057,WH-03,377,120,256,0.2
2025-06-23,SKU-1058,WH-03,108,50,95,0.2
2025-06-23,SKU-1059,WH-03,44,50,107,0.2
2025-06-23,SKU-1000,WH-04,0,30,62,0.2
2025-06-23,SKU-1001,WH-04,290,80,162,0.2
2025-06-23,SKU-1002,WH-04,296,120,246,0.2
2025-06-23,SKU-1003,WH-04,0,30,61,0.2
2025-06-23,SKU-1004,WH-04,215,50,108,0.2
2025-06-23,SKU-1005,WH-04,120,30,69,0.2
2025-06-23,SKU-1006,WH-04,104,50,98,0.2
2025-06-23,SKU-1007,WH-04,4,120,264,0.2
2025-06-23,SKU-1008,WH-04,0,50,100,0.2
2025-06-23,SKU-1009,WH-04,0,80,146,0.2
2025-06-23,SKU-1010,WH-04,122,30,67,0.2
2025-06-23,SKU-1011,WH-04,3,30,67,0.2
2025-06-23,SKU-1012,WH-04,175,50,115,0.2
2025-06-23,SKU-1013,WH-04,269,120,226,0.2
2025-06-23,SKU-1014,WH-04,279,80,154,0.2
2025-06-23,SKU-1015,WH-04,276,50,111,0.2
2025-06-23,SKU-1016,WH-04,2,30,65,0.2
2025-06-23,SKU-1017,WH-04,0,50,108,0.2
2025-06-23,SKU-1018,WH-04,0,30,59,0.2
2025-06-23,SKU-1019,WH-04,191,50,108,0.2
2025-06-23,SKU-1020,WH-04,234,80,178,0.2
2025-06-23,SKU-1021,WH-04,150,50,113,0.2
2025-06-23,SKU-1022,WH-04,159,30,68,0.2
2025-06-23,SKU-1023,WH-04,440,80,188,0.2
2025-06-23,SKU-1024,WH-04,405,80,172,0.2
2025-06-23,SKU-1025,WH-04,193,80,191,0.2
2025-06-23,SKU-1026,WH-04,360,80,169,0.2
2025-06-23,SKU-1027,WH-04,300,120,216,0.2
2025-06-23,SKU-1028,WH-04,66,30,61,0.2
2025-06-23,SKU-1029,WH-04,0,120,256,0.2
2025-06-23,SKU-1030,WH-04,177,80,168,0.2
2025-06-23,SKU-1031,WH-04,97,30,62,0.2
2025-06-23,SKU-1032,WH-04,313,120,238,0.2
2025-06-23,SKU-1033,WH-04,74,30,64,0.2
2025-06-23,SKU-1034,WH-04,167,30,68,0.2
2025-06-23,SKU-1035,WH-04,208,80,173,0.2
2025-06-23,SKU-1036,WH-04,0,30,60,0.2
2025-06-23,SKU-1037,WH-04,287,120,238,0.2
2025-06-23,SKU-1038,WH-04,70,30,56,0.2
2025-06-23,SKU-1039,WH-04,275,80,149,0.2
2025-06-23,SKU-1040,WH-04,2,30,69,0.2
2025-06-23,SKU-1041,WH-04,102,30,58,0.2
2025-06-23,SKU-1042,WH-04,205,50,115,0.2
2025-06-23,SKU-1043,WH-04,173,50,105,0.2
2025-06-23,SKU-1044,WH-04,174,50,105,0.2
2025-06-23,SKU-1045,WH-04,383,80,191,0.2
2025-06-23,SKU-1046,WH-04,411,80,188,0.2
2025-06-23,SKU-1047,WH-04,466,120,222,0.2
2025-06-23,SKU-1048,WH-04,0,120,222,0.2
2025-06-23,SKU-1049,WH-04,374,80,176,0.2
2025-06-23,SKU-1050,WH-04,229,80,157,0.2
2025-06-23,SKU-1051,WH-04,552,120,274,0.2
2025-06-23,SKU-1052,WH-04,491,120,216,0.2
2025-06-23,SKU-1053,WH-04,121,50,98,0.2
2025-06-23,SKU-1054,WH-04,142,30,61,0.2
2025-06-23,SKU-1055,WH-04,636,120,287,0.2
2025-06-23,SKU-1056,WH-04,284,80,165,0.2
2025-06-23,SKU-1057,WH-04,18,30,56,0.2
2025-06-23,SKU-1058,WH-04,136,30,60,0.2
2025-06-23,SKU-1059,WH-04,234,50,94,0.2
2025-06-30,SKU-1000,WH-01,408,120,270,0.2
2025-06-30,SKU-1001,WH-01,33,120,284,0.2
2025-06-30,SKU-1002,WH-01,429,120,216,0.2
2025-06-30,SKU-1003,WH-01,313,120,234,0.2
2025-06-30,SKU-1004,WH-01,123,50,112,0.2
